CustomerID,CustomerName,Region,SubscriptionType,SubscriptionStart,SubscriptionEnd,Canceled,Revenue,subscription duration,average subscription
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"1,059",365,365.3498387
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"1,326",365,365.3498387
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"2,352",365,365.3498387
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"2,308",365,365.3498387
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"1,626",365,365.3498387
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"1,884",365,365.3498387
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"1,152",366,365.3498387
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"1,144",366,365.3498387
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"2,446",366,365.3498387
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"1,601",365,365.3498387
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"2,701",365,365.3498387
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"2,912",365,365.3498387
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"1,324",365,365.3498387
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"2,261",365,365.3498387
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"1,141",365,365.3498387
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"2,257",365,365.3498387
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"2,211",365,365.3498387
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"1,819",365,365.3498387
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"2,753",365,365.3498387
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"2,070",366,365.3498387
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"2,943",366,365.3498387
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,784",366,365.3498387
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,107",366,365.3498387
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"2,428",365,365.3498387
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"1,105",365,365.3498387
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"2,383",365,365.3498387
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,226",365,365.3498387
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,923",366,365.3498387
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,433",366,365.3498387
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,085",366,365.3498387
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"2,167",365,365.3498387
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,962",365,365.3498387
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,855",365,365.3498387
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"2,381",365,365.3498387
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"1,255",365,365.3498387
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"1,012",365,365.3498387
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"1,053",365,365.3498387
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"1,060",365,365.3498387
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"2,261",365,365.3498387
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,423",366,365.3498387
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"1,579",366,365.3498387
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,207",366,365.3498387
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"1,720",366,365.3498387
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"1,465",365,365.3498387
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"1,796",365,365.3498387
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"1,197",365,365.3498387
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,415",365,365.3498387
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"1,409",365,365.3498387
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"1,530",365,365.3498387
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"1,326",365,365.3498387
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"2,228",365,365.3498387
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"1,879",365,365.3498387
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"2,110",366,365.3498387
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"1,742",366,365.3498387
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"1,698",366,365.3498387
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"1,779",366,365.3498387
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"1,932",366,365.3498387
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"1,036",365,365.3498387
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"2,352",365,365.3498387
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,021",365,365.3498387
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"1,480",365,365.3498387
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"2,377",365,365.3498387
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,069",365,365.3498387
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"2,774",365,365.3498387
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"2,172",365,365.3498387
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"2,947",365,365.3498387
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"1,980",366,365.3498387
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"2,784",366,365.3498387
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"1,428",366,365.3498387
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,925",366,365.3498387
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"1,264",365,365.3498387
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,151",365,365.3498387
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"2,982",365,365.3498387
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"1,286",365,365.3498387
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"1,350",365,365.3498387
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"1,286",365,365.3498387
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"1,990",365,365.3498387
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"2,203",366,365.3498387
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,176",366,365.3498387
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"1,939",366,365.3498387
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"2,434",366,365.3498387
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"2,356",366,365.3498387
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"1,187",366,365.3498387
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"2,862",365,365.3498387
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"1,710",365,365.3498387
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"2,147",365,365.3498387
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,038",365,365.3498387
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"1,988",365,365.3498387
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"1,829",365,365.3498387
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"1,354",365,365.3498387
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"1,472",365,365.3498387
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"1,553",365,365.3498387
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"1,664",365,365.3498387
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"2,398",365,365.3498387
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"2,088",366,365.3498387
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"2,207",366,365.3498387
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"1,293",366,365.3498387
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"2,146",366,365.3498387
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"2,598",365,365.3498387
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,078",365,365.3498387
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"2,491",365,365.3498387
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"2,990",365,365.3498387
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"2,040",365,365.3498387
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"1,078",365,365.3498387
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"2,447",365,365.3498387
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"1,319",365,365.3498387
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"1,081",365,365.3498387
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"1,740",365,365.3498387
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"1,209",365,365.3498387
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"1,195",366,365.3498387
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"1,451",366,365.3498387
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"1,933",366,365.3498387
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"1,579",365,365.3498387
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"2,781",365,365.3498387
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"2,826",365,365.3498387
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"2,714",365,365.3498387
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"2,142",365,365.3498387
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"1,476",366,365.3498387
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"2,499",366,365.3498387
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"1,794",366,365.3498387
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,336",366,365.3498387
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"2,065",365,365.3498387
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"1,508",365,365.3498387
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,564",365,365.3498387
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"2,211",365,365.3498387
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"1,608",365,365.3498387
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"1,193",365,365.3498387
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,475",365,365.3498387
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"2,360",365,365.3498387
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"1,385",365,365.3498387
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"1,297",365,365.3498387
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"1,383",366,365.3498387
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,711",366,365.3498387
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"2,052",366,365.3498387
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"1,172",366,365.3498387
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"2,075",365,365.3498387
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"2,632",365,365.3498387
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"2,425",365,365.3498387
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"1,587",365,365.3498387
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"2,133",365,365.3498387
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"2,394",365,365.3498387
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"1,557",365,365.3498387
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"1,190",366,365.3498387
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,331",366,365.3498387
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"1,963",366,365.3498387
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"2,026",365,365.3498387
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,130",365,365.3498387
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,706",365,365.3498387
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"1,691",365,365.3498387
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"2,159",365,365.3498387
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,375",365,365.3498387
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"1,882",365,365.3498387
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,889",366,365.3498387
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"2,274",365,365.3498387
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"1,479",365,365.3498387
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"2,050",365,365.3498387
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"1,724",365,365.3498387
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"2,385",366,365.3498387
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"1,747",366,365.3498387
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"2,607",366,365.3498387
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,200",366,365.3498387
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"2,734",365,365.3498387
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,828",365,365.3498387
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"2,837",365,365.3498387
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,733",365,365.3498387
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"2,369",365,365.3498387
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"2,357",365,365.3498387
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"2,892",365,365.3498387
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"1,430",365,365.3498387
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"2,847",365,365.3498387
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"1,551",365,365.3498387
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"2,626",365,365.3498387
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"1,923",366,365.3498387
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"1,341",366,365.3498387
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"2,528",365,365.3498387
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"2,906",365,365.3498387
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"2,946",365,365.3498387
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"2,709",365,365.3498387
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"2,405",365,365.3498387
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"1,157",366,365.3498387
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,399",366,365.3498387
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"1,549",366,365.3498387
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"1,245",366,365.3498387
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"1,000",365,365.3498387
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"2,503",365,365.3498387
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,417",365,365.3498387
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"1,021",365,365.3498387
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"1,056",365,365.3498387
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"2,536",366,365.3498387
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,052",366,365.3498387
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"1,099",366,365.3498387
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"2,412",366,365.3498387
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,197",366,365.3498387
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"2,917",365,365.3498387
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"1,347",365,365.3498387
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,456",365,365.3498387
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"2,033",365,365.3498387
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"1,510",365,365.3498387
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"1,043",365,365.3498387
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"1,222",365,365.3498387
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"2,902",365,365.3498387
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"2,535",365,365.3498387
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"2,532",366,365.3498387
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,086",366,365.3498387
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"1,949",366,365.3498387
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"2,041",366,365.3498387
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"1,955",366,365.3498387
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"2,914",365,365.3498387
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"2,041",365,365.3498387
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"1,707",365,365.3498387
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"2,578",365,365.3498387
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"2,898",365,365.3498387
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"2,227",365,365.3498387
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"2,351",366,365.3498387
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,983",366,365.3498387
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,500",366,365.3498387
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"2,654",366,365.3498387
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,352",366,365.3498387
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"1,369",365,365.3498387
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,274",365,365.3498387
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"2,707",365,365.3498387
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,495",365,365.3498387
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"2,977",365,365.3498387
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"1,254",365,365.3498387
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"2,893",365,365.3498387
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"1,392",366,365.3498387
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,869",366,365.3498387
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"2,363",366,365.3498387
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"1,939",365,365.3498387
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"1,324",365,365.3498387
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"1,076",365,365.3498387
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"2,373",365,365.3498387
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,988",365,365.3498387
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"1,894",365,365.3498387
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"1,074",365,365.3498387
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"2,296",365,365.3498387
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"2,116",365,365.3498387
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"2,567",366,365.3498387
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"1,218",366,365.3498387
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"2,695",366,365.3498387
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"1,800",366,365.3498387
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"1,637",365,365.3498387
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"2,791",365,365.3498387
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"2,598",365,365.3498387
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"1,935",365,365.3498387
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"1,263",365,365.3498387
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"1,938",365,365.3498387
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"2,131",365,365.3498387
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"1,788",366,365.3498387
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"2,312",366,365.3498387
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"1,814",366,365.3498387
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"1,637",366,365.3498387
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"1,038",366,365.3498387
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"1,350",365,365.3498387
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,615",365,365.3498387
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"1,353",365,365.3498387
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,416",365,365.3498387
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"2,752",365,365.3498387
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"2,074",365,365.3498387
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"2,776",365,365.3498387
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"2,904",366,365.3498387
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"2,829",366,365.3498387
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,733",366,365.3498387
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"1,231",366,365.3498387
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"1,547",366,365.3498387
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,579",366,365.3498387
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"1,637",365,365.3498387
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"2,537",365,365.3498387
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"1,600",365,365.3498387
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"1,919",365,365.3498387
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"2,688",365,365.3498387
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"2,897",365,365.3498387
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"1,064",366,365.3498387
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,853",366,365.3498387
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"1,153",366,365.3498387
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"1,848",366,365.3498387
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"1,302",365,365.3498387
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,375",365,365.3498387
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"2,931",365,365.3498387
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"1,948",365,365.3498387
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"2,663",365,365.3498387
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"1,467",365,365.3498387
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,366",365,365.3498387
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"2,243",365,365.3498387
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"1,675",365,365.3498387
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,553",366,365.3498387
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"1,322",366,365.3498387
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"1,326",366,365.3498387
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"2,745",366,365.3498387
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"1,923",366,365.3498387
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"2,878",365,365.3498387
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"1,253",365,365.3498387
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"2,977",365,365.3498387
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"1,324",365,365.3498387
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"1,044",365,365.3498387
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"2,952",365,365.3498387
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"1,333",365,365.3498387
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"1,225",365,365.3498387
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"2,173",365,365.3498387
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"2,325",365,365.3498387
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,980",366,365.3498387
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"1,544",366,365.3498387
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,582",366,365.3498387
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"1,179",365,365.3498387
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"2,138",365,365.3498387
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,281",365,365.3498387
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"1,679",365,365.3498387
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,339",365,365.3498387
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"2,181",365,365.3498387
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"2,298",365,365.3498387
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"2,755",365,365.3498387
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"2,623",365,365.3498387
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"2,871",366,365.3498387
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,949",366,365.3498387
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"1,140",366,365.3498387
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"1,117",366,365.3498387
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"2,579",365,365.3498387
